track_id,title,genre_top,mp3_path
49067,Buscuit Basket,Experimental,../data/raw/fma_small/049/049067.mp3
49068,Knobranaut,Experimental,../data/raw/fma_small/049/049068.mp3
49070,Bologna Soundcheck 031105,Experimental,../data/raw/fma_small/049/049070.mp3
49071,038 Zwolle 090104,Experimental,../data/raw/fma_small/049/049071.mp3
49072,266 Chippendale 140706,Experimental,../data/raw/fma_small/049/049072.mp3
49073,267 Chippendale 220706,Experimental,../data/raw/fma_small/049/049073.mp3
49394,Pure Horror,Experimental,../data/raw/fma_small/049/049394.mp3
49401,Insect Horror,Experimental,../data/raw/fma_small/049/049401.mp3
49407,300104 hamburg,Experimental,../data/raw/fma_small/049/049407.mp3
49408,020604 beirut,Experimental,../data/raw/fma_small/049/049408.mp3
49441,You Taste Like The Tropics,Rock,../data/raw/fma_small/049/049441.mp3
49473,"Smile For Me, Sun",Pop,../data/raw/fma_small/049/049473.mp3
49476,Infinity,Hip-Hop,../data/raw/fma_small/049/049476.mp3
49477,U Fine (Remix) (Featuring CM aka Creative),Pop,../data/raw/fma_small/049/049477.mp3
49478,Obituary Of A Sell Out MC (Featuring D-Fine),Hip-Hop,../data/raw/fma_small/049/049478.mp3
49479,Love Is,Hip-Hop,../data/raw/fma_small/049/049479.mp3
49812,Rotting Heights,Rock,../data/raw/fma_small/049/049812.mp3
49817,New Brigade,Rock,../data/raw/fma_small/049/049817.mp3
49842,Apple spell,Folk,../data/raw/fma_small/049/049842.mp3
49843,Gone,Folk,../data/raw/fma_small/049/049843.mp3
49844,Bubba’s Blues,Folk,../data/raw/fma_small/049/049844.mp3
49845,Steamengeene,Folk,../data/raw/fma_small/049/049845.mp3
49846,Really Really,Folk,../data/raw/fma_small/049/049846.mp3
49847,Satisfied mind,Folk,../data/raw/fma_small/049/049847.mp3
49848,I will never love a young boy again,Folk,../data/raw/fma_small/049/049848.mp3
49849,Hwaii Blus,Folk,../data/raw/fma_small/049/049849.mp3
49856,Blinde state,Folk,../data/raw/fma_small/049/049856.mp3
49857,After you,Folk,../data/raw/fma_small/049/049857.mp3
50264,Mandala,Hip-Hop,../data/raw/fma_small/050/050264.mp3
50272,Destroy She Says,Pop,../data/raw/fma_small/050/050272.mp3
50276,The Commons,Folk,../data/raw/fma_small/050/050276.mp3
50283,positive vibes,International,../data/raw/fma_small/050/050283.mp3
50323,Wind Blows on the Bird Spotted Hill,Folk,../data/raw/fma_small/050/050323.mp3
50444,Thrashing In The Unknown,Rock,../data/raw/fma_small/050/050444.mp3
50445,I've Got A Wild Feeling,Rock,../data/raw/fma_small/050/050445.mp3
50446,Violence Now,Rock,../data/raw/fma_small/050/050446.mp3
50447,Beluga,Rock,../data/raw/fma_small/050/050447.mp3
50448,Fertile Ground,Rock,../data/raw/fma_small/050/050448.mp3
50449,Interview,Rock,../data/raw/fma_small/050/050449.mp3
50539,Stranger Song,Rock,../data/raw/fma_small/050/050539.mp3
50543,Lazarus,Rock,../data/raw/fma_small/050/050543.mp3
50752,Ballada Bezbożna,Rock,../data/raw/fma_small/050/050752.mp3
50753,Całujcie Mnie,Rock,../data/raw/fma_small/050/050753.mp3
50754,Biopsja Duszy,Rock,../data/raw/fma_small/050/050754.mp3
50836,rock n roll parte I,Experimental,../data/raw/fma_small/050/050836.mp3
50952,Cattails,Folk,../data/raw/fma_small/050/050952.mp3
50955,Eastminster,Instrumental,../data/raw/fma_small/050/050955.mp3
50956,Devastation and Revenge,Instrumental,../data/raw/fma_small/050/050956.mp3
51004,Tikopia,International,../data/raw/fma_small/051/051004.mp3
51005,Rite of Passage,International,../data/raw/fma_small/051/051005.mp3
51006,Quasi Motion,International,../data/raw/fma_small/051/051006.mp3
51111,Motormouth,Experimental,../data/raw/fma_small/051/051111.mp3
51112,Arms and Legs,Experimental,../data/raw/fma_small/051/051112.mp3
51113,Shadow Pocket,Experimental,../data/raw/fma_small/051/051113.mp3
51114,Wack,Experimental,../data/raw/fma_small/051/051114.mp3
51115,Hymenoptera,Experimental,../data/raw/fma_small/051/051115.mp3
51117,Affairs of State,Experimental,../data/raw/fma_small/051/051117.mp3
51118,Tickled Pink,Experimental,../data/raw/fma_small/051/051118.mp3
51120,Pyllykenraali (instrumental),Pop,../data/raw/fma_small/051/051120.mp3
51157,Ignoble Cleft (First Visit),Experimental,../data/raw/fma_small/051/051157.mp3
51158,Carousel of Bent Facts,Experimental,../data/raw/fma_small/051/051158.mp3
51203,Bulbul Box Energy,Experimental,../data/raw/fma_small/051/051203.mp3
51260,I Sing Despair,Pop,../data/raw/fma_small/051/051260.mp3
51261,The End,Pop,../data/raw/fma_small/051/051261.mp3
51262,Paradisio,Pop,../data/raw/fma_small/051/051262.mp3
51263,Through The Noise,Pop,../data/raw/fma_small/051/051263.mp3
51265,City Lights,Pop,../data/raw/fma_small/051/051265.mp3
51267,Thinking Of You,Pop,../data/raw/fma_small/051/051267.mp3
51268,In The Sun,Pop,../data/raw/fma_small/051/051268.mp3
51269,Rhythm King Mega,Pop,../data/raw/fma_small/051/051269.mp3
51271,Catcher In The Rye,Pop,../data/raw/fma_small/051/051271.mp3
51272,Summer Blood,Pop,../data/raw/fma_small/051/051272.mp3
51273,Imperfections,Pop,../data/raw/fma_small/051/051273.mp3
51274,Lost Time,Pop,../data/raw/fma_small/051/051274.mp3
51275,Heaven,Pop,../data/raw/fma_small/051/051275.mp3
51276,You Said (feat. Laetitia Taschatt),Pop,../data/raw/fma_small/051/051276.mp3
51278,under a rock,Pop,../data/raw/fma_small/051/051278.mp3
51291,among us,Pop,../data/raw/fma_small/051/051291.mp3
51292,seven cities of mold,Pop,../data/raw/fma_small/051/051292.mp3
51301,Skeletons Fighting Over A Pickled Herring,Experimental,../data/raw/fma_small/051/051301.mp3
51305,A Nation of Culls & Weeds,Experimental,../data/raw/fma_small/051/051305.mp3
51333,Afternoon Tea,Folk,../data/raw/fma_small/051/051333.mp3
51479,The Wreck Of The Edmund Fitzgerald,Experimental,../data/raw/fma_small/051/051479.mp3
51655,Morning Stars,Folk,../data/raw/fma_small/051/051655.mp3
51659,Blacklight Horses,Folk,../data/raw/fma_small/051/051659.mp3
51661,Don't Let Me Out,Folk,../data/raw/fma_small/051/051661.mp3
51776,March,Instrumental,../data/raw/fma_small/051/051776.mp3
51784,Call me at Heaven,Electronic,../data/raw/fma_small/051/051784.mp3
51785,Yellow Dust,Electronic,../data/raw/fma_small/051/051785.mp3
51918,Crippled Inside (John Lennon cover),Folk,../data/raw/fma_small/051/051918.mp3
51919,September Gurls (Big Star cover),Folk,../data/raw/fma_small/051/051919.mp3
51923,Superpalm,Electronic,../data/raw/fma_small/051/051923.mp3
51954,Beta Stability,Electronic,../data/raw/fma_small/051/051954.mp3
51991,Ascetic club,International,../data/raw/fma_small/051/051991.mp3
51992,Osaka dub mission,International,../data/raw/fma_small/051/051992.mp3
51998,Dub for a girl,International,../data/raw/fma_small/051/051998.mp3
51999,21st Century Dub Cloud,International,../data/raw/fma_small/051/051999.mp3
52000,Irie dub feat. Leah,International,../data/raw/fma_small/052/052000.mp3
52001,Massalia dub selecta,International,../data/raw/fma_small/052/052001.mp3
52034,Sure,Pop,../data/raw/fma_small/052/052034.mp3
52035,Kelpies,Pop,../data/raw/fma_small/052/052035.mp3
52036,Lying Machine,Pop,../data/raw/fma_small/052/052036.mp3
52037,Alesser Whale,Pop,../data/raw/fma_small/052/052037.mp3
52039,Sea Woof,Pop,../data/raw/fma_small/052/052039.mp3
52040,Catfishes,Pop,../data/raw/fma_small/052/052040.mp3
52041,Wooded Land,Pop,../data/raw/fma_small/052/052041.mp3
52042,Sandy,Pop,../data/raw/fma_small/052/052042.mp3
52044,Anenomes,Pop,../data/raw/fma_small/052/052044.mp3
52045,Shore,Pop,../data/raw/fma_small/052/052045.mp3
52118,My Miami,International,../data/raw/fma_small/052/052118.mp3
52119,The Magic Words,International,../data/raw/fma_small/052/052119.mp3
52120,Love Is Agony,International,../data/raw/fma_small/052/052120.mp3
52121,Interview Segment 1,International,../data/raw/fma_small/052/052121.mp3
52122,A Little Bit Of Loving,International,../data/raw/fma_small/052/052122.mp3
52123,Caracas Shakedown,International,../data/raw/fma_small/052/052123.mp3
52124,Interview Segment 2,International,../data/raw/fma_small/052/052124.mp3
52125,Ringtone,International,../data/raw/fma_small/052/052125.mp3
52126,Interview Segment 3,International,../data/raw/fma_small/052/052126.mp3
52127,La Puerta Azul,International,../data/raw/fma_small/052/052127.mp3
52128,Aceite,International,../data/raw/fma_small/052/052128.mp3
52129,Interview Segment 4,International,../data/raw/fma_small/052/052129.mp3
52141,Funny Avatars,Experimental,../data/raw/fma_small/052/052141.mp3
52375,Miracle Children,Pop,../data/raw/fma_small/052/052375.mp3
52380,The Gorgeous,Pop,../data/raw/fma_small/052/052380.mp3
52389,Married to the Night,Pop,../data/raw/fma_small/052/052389.mp3
52393,Bad Apples,Pop,../data/raw/fma_small/052/052393.mp3
52409,I Want You,Electronic,../data/raw/fma_small/052/052409.mp3
52446,Snow Fight,Instrumental,../data/raw/fma_small/052/052446.mp3
52447,Finding Scales / Chicken Run,Instrumental,../data/raw/fma_small/052/052447.mp3
52448,The Ziggurat,Instrumental,../data/raw/fma_small/052/052448.mp3
52449,Expedition,Instrumental,../data/raw/fma_small/052/052449.mp3
52451,Cave Fight / Lament,Instrumental,../data/raw/fma_small/052/052451.mp3
52452,I Move On (Sintel's Song),Instrumental,../data/raw/fma_small/052/052452.mp3
52500,This Is Goodbye,Folk,../data/raw/fma_small/052/052500.mp3
52501,Last Train Home,Folk,../data/raw/fma_small/052/052501.mp3
52502,To Be Free,Folk,../data/raw/fma_small/052/052502.mp3
52508,Shine On Me,Folk,../data/raw/fma_small/052/052508.mp3
52522,Congrizzle 4evzzz,Rock,../data/raw/fma_small/052/052522.mp3
52579,Dance Track (Instrumental),Hip-Hop,../data/raw/fma_small/052/052579.mp3
52628,Vanishing Horizon,Electronic,../data/raw/fma_small/052/052628.mp3
52629,Groovy Baby,Electronic,../data/raw/fma_small/052/052629.mp3
52630,Quirky Jerk,Electronic,../data/raw/fma_small/052/052630.mp3
52631,Big Car Theft,Electronic,../data/raw/fma_small/052/052631.mp3
52632,Boom,Electronic,../data/raw/fma_small/052/052632.mp3
52633,Boots Boots Boots,Electronic,../data/raw/fma_small/052/052633.mp3
52634,Cycles,Electronic,../data/raw/fma_small/052/052634.mp3
52635,Ecstasy X,Electronic,../data/raw/fma_small/052/052635.mp3
52636,Fat Caps,Electronic,../data/raw/fma_small/052/052636.mp3
52637,Feels Good 2 B,Electronic,../data/raw/fma_small/052/052637.mp3
52638,Forever Believe,Electronic,../data/raw/fma_small/052/052638.mp3
52639,Get A Move On,Electronic,../data/raw/fma_small/052/052639.mp3
52641,IceCold,Electronic,../data/raw/fma_small/052/052641.mp3
52642,Namaste,Electronic,../data/raw/fma_small/052/052642.mp3
52644,Night Rave,Electronic,../data/raw/fma_small/052/052644.mp3
52645,Nip The Slipple,Electronic,../data/raw/fma_small/052/052645.mp3
52646,Pyramids,Electronic,../data/raw/fma_small/052/052646.mp3
52647,Sk8board,Electronic,../data/raw/fma_small/052/052647.mp3
52648,Tech Talk,Electronic,../data/raw/fma_small/052/052648.mp3
52649,The Big House,Electronic,../data/raw/fma_small/052/052649.mp3
52650,Timen Passing By,Electronic,../data/raw/fma_small/052/052650.mp3
52859,Sea Within,Experimental,../data/raw/fma_small/052/052859.mp3
52860,Autonomous Guitar Music For Marc Schulz,Experimental,../data/raw/fma_small/052/052860.mp3
52861,For Jojo Takayanagi,Experimental,../data/raw/fma_small/052/052861.mp3
52862,"Composition For Tape, Organ, Drum Machine",Experimental,../data/raw/fma_small/052/052862.mp3
52945,"In Your Lair, Bear",Folk,../data/raw/fma_small/052/052945.mp3
52946,Wedding,Folk,../data/raw/fma_small/052/052946.mp3
52947,Little King,Folk,../data/raw/fma_small/052/052947.mp3
52948,Salutations,Folk,../data/raw/fma_small/052/052948.mp3
52950,All Love Must Die,Folk,../data/raw/fma_small/052/052950.mp3
52951,Alabaster Queen,Folk,../data/raw/fma_small/052/052951.mp3
52953,Your Heart Is A Twisted Vine,Folk,../data/raw/fma_small/052/052953.mp3
52954,Wind Up Doll,Folk,../data/raw/fma_small/052/052954.mp3
52955,"Mr. John Lee, Revisited",Folk,../data/raw/fma_small/052/052955.mp3
53152,Rudy Alba And The Trinity All Stars - Fix Up Yu Vibe,International,../data/raw/fma_small/053/053152.mp3
53154,Ras Amerlock meet Brother Culture - Ride On,International,../data/raw/fma_small/053/053154.mp3
53156,Ras Amerlock meets Natty Nation - Hurt me,International,../data/raw/fma_small/053/053156.mp3
53157,Dub Stepping Version B,International,../data/raw/fma_small/053/053157.mp3
53158,Nuh Fuk Roun,International,../data/raw/fma_small/053/053158.mp3
53159,Spy VS Spy,International,../data/raw/fma_small/053/053159.mp3
53160,Trinity Ridaz At Flex Studios,International,../data/raw/fma_small/053/053160.mp3
53228,Cater Gator,Pop,../data/raw/fma_small/053/053228.mp3
53229,Cocaine,Pop,../data/raw/fma_small/053/053229.mp3
53299,Dub For Alicia,International,../data/raw/fma_small/053/053299.mp3
53300,Lament,International,../data/raw/fma_small/053/053300.mp3
53301,Ephemeral Dub,International,../data/raw/fma_small/053/053301.mp3
53302,Tian Tan Dub,International,../data/raw/fma_small/053/053302.mp3
53379,Mama Said Knock You L33T,Hip-Hop,../data/raw/fma_small/053/053379.mp3
53381,15 - Old Bonus Track - Welcome to My Country,Hip-Hop,../data/raw/fma_small/053/053381.mp3
53457,Forever falling up,Electronic,../data/raw/fma_small/053/053457.mp3
53496,Mes WC Dans Le Train,Electronic,../data/raw/fma_small/053/053496.mp3
53576,River,Folk,../data/raw/fma_small/053/053576.mp3
53578,I Don't Care,Folk,../data/raw/fma_small/053/053578.mp3
53586,Run,Folk,../data/raw/fma_small/053/053586.mp3
53587,I Will Love You,Folk,../data/raw/fma_small/053/053587.mp3
53588,Never Let Me Go,Folk,../data/raw/fma_small/053/053588.mp3
53589,Keening,Folk,../data/raw/fma_small/053/053589.mp3
53591,"It's Okay, Roseanne",Pop,../data/raw/fma_small/053/053591.mp3
53592,Echo Island,Pop,../data/raw/fma_small/053/053592.mp3
53675,1,Experimental,../data/raw/fma_small/053/053675.mp3
53723,Unza Unza live at Pacific Parc,International,../data/raw/fma_small/053/053723.mp3
53724,Unza Unza live at Pacific Parc,International,../data/raw/fma_small/053/053724.mp3
53725,Unza Unza live at Pacific Parc,International,../data/raw/fma_small/053/053725.mp3
53726,Unza Unza live at Pacific Parc,International,../data/raw/fma_small/053/053726.mp3
53727,Unza Unza live at Pacific Parc,International,../data/raw/fma_small/053/053727.mp3
53728,Unza Unza live at Pacific Parc,International,../data/raw/fma_small/053/053728.mp3
53729,01 Whales,Experimental,../data/raw/fma_small/053/053729.mp3
53807,Dull Light,Rock,../data/raw/fma_small/053/053807.mp3
53862,Glitches,Electronic,../data/raw/fma_small/053/053862.mp3
53863,Endorphin,Electronic,../data/raw/fma_small/053/053863.mp3
53937,B7 Suddenly Yr In My Heart,Pop,../data/raw/fma_small/053/053937.mp3
54019,Corn Maiden's Rite,Experimental,../data/raw/fma_small/054/054019.mp3
54031,Dissembler,Pop,../data/raw/fma_small/054/054031.mp3
54032,Deer Heart,Pop,../data/raw/fma_small/054/054032.mp3
54033,Snow Wave,Pop,../data/raw/fma_small/054/054033.mp3
54034,Wood Detective,Pop,../data/raw/fma_small/054/054034.mp3
54037,Fabulous Mr Fox [Pelaw Resider],Pop,../data/raw/fma_small/054/054037.mp3
54039,Life Heart,Pop,../data/raw/fma_small/054/054039.mp3
54061,Kottke and the Orchids,Folk,../data/raw/fma_small/054/054061.mp3
54062,Expatriates,Folk,../data/raw/fma_small/054/054062.mp3
54063,Mad About You,Folk,../data/raw/fma_small/054/054063.mp3
54064,Russian Dance,Folk,../data/raw/fma_small/054/054064.mp3
54149,01 Shakey3,Instrumental,../data/raw/fma_small/054/054149.mp3
54150,02 PianoDub,Instrumental,../data/raw/fma_small/054/054150.mp3
54151,03 Horses,Instrumental,../data/raw/fma_small/054/054151.mp3
54152,04 Lone,Instrumental,../data/raw/fma_small/054/054152.mp3
54153,05 TheLastDodo TheHappyAndroid,Instrumental,../data/raw/fma_small/054/054153.mp3
54154,06 TalkMeDown,Instrumental,../data/raw/fma_small/054/054154.mp3
54155,07 Anyata,Instrumental,../data/raw/fma_small/054/054155.mp3
54156,08 Threshold,Instrumental,../data/raw/fma_small/054/054156.mp3
54158,10 TheColdFromWithin,Instrumental,../data/raw/fma_small/054/054158.mp3
54159,11 strANGE Ls,Instrumental,../data/raw/fma_small/054/054159.mp3
54160,12 xw3,Instrumental,../data/raw/fma_small/054/054160.mp3
54163,Ratas,Rock,../data/raw/fma_small/054/054163.mp3
54234,Suspicious,Pop,../data/raw/fma_small/054/054234.mp3
54235,Fascinated,Pop,../data/raw/fma_small/054/054235.mp3
54236,Thinking About You,Pop,../data/raw/fma_small/054/054236.mp3
54237,Edge Of The Ocean,Pop,../data/raw/fma_small/054/054237.mp3
54297,I Find It Hard,Folk,../data/raw/fma_small/054/054297.mp3
54335,Deeply Wrong Merits,Electronic,../data/raw/fma_small/054/054335.mp3
54365,Success,Hip-Hop,../data/raw/fma_small/054/054365.mp3
54376,The Show Starts (Scratches By DJ Bobby Bob),Hip-Hop,../data/raw/fma_small/054/054376.mp3
54433,60-40 Riddim,International,../data/raw/fma_small/054/054433.mp3
54436,Balkanyk Dub,International,../data/raw/fma_small/054/054436.mp3
54437,Hunters Moon,International,../data/raw/fma_small/054/054437.mp3
54438,The Beast Inside,International,../data/raw/fma_small/054/054438.mp3
54442,Hypnotic Stagger,International,../data/raw/fma_small/054/054442.mp3
54443,Sunny Day (Vocal Version),International,../data/raw/fma_small/054/054443.mp3
54463,Swan Lake Dub,International,../data/raw/fma_small/054/054463.mp3
54464,Dub Atao,International,../data/raw/fma_small/054/054464.mp3
54465,Black Monday,International,../data/raw/fma_small/054/054465.mp3
54466,Freakonomics Dub,International,../data/raw/fma_small/054/054466.mp3
54467,Chacha Dub,International,../data/raw/fma_small/054/054467.mp3
54468,Dub Action,International,../data/raw/fma_small/054/054468.mp3
54469,Walk In Forest,International,../data/raw/fma_small/054/054469.mp3
54470,Epic Dub,International,../data/raw/fma_small/054/054470.mp3
54475,You waited too long,International,../data/raw/fma_small/054/054475.mp3
54476,Nuf a dem suffering,International,../data/raw/fma_small/054/054476.mp3
54479,Make a turn,International,../data/raw/fma_small/054/054479.mp3
54480,Mamica su strukle pekli,International,../data/raw/fma_small/054/054480.mp3
54481,Life is inna riddim,International,../data/raw/fma_small/054/054481.mp3
54482,Love music,International,../data/raw/fma_small/054/054482.mp3
54496,Composition No. 183,Experimental,../data/raw/fma_small/054/054496.mp3
54554,Rain,Experimental,../data/raw/fma_small/054/054554.mp3
54568,"Mil Amores,  Santiago Huancayo",International,../data/raw/fma_small/054/054568.mp3
54570,Chotana,International,../data/raw/fma_small/054/054570.mp3
54576,Procesión Virgen del Carmen,International,../data/raw/fma_small/054/054576.mp3
54578,SANGRE ANQARA POR SIEMPRE,International,../data/raw/fma_small/054/054578.mp3
54580,WARMI K UMPASHAQTIY... ATAKES HAP IWAN,International,../data/raw/fma_small/054/054580.mp3
54621,Crusade to Terra,Rock,../data/raw/fma_small/054/054621.mp3
54623,Survival of Zeta Reticuli,Rock,../data/raw/fma_small/054/054623.mp3
54624,Grapes of Wrath,Rock,../data/raw/fma_small/054/054624.mp3
54625,Exodus Journey,Rock,../data/raw/fma_small/054/054625.mp3
54626,The Forlorn,Rock,../data/raw/fma_small/054/054626.mp3
54662,Horses With Fake Legs,Electronic,../data/raw/fma_small/054/054662.mp3
54664,La Tristeza,Pop,../data/raw/fma_small/054/054664.mp3
54665,Floatin' Around,Pop,../data/raw/fma_small/054/054665.mp3
54666,Pink Elephants,Pop,../data/raw/fma_small/054/054666.mp3
54667,Sunday Lovers,Pop,../data/raw/fma_small/054/054667.mp3
54703,Sons And Daughters,Folk,../data/raw/fma_small/054/054703.mp3
54719,Bollywood Blades,Electronic,../data/raw/fma_small/054/054719.mp3
54735,Drums Over London,Rock,../data/raw/fma_small/054/054735.mp3
54753,Vanity (Instrumental),Hip-Hop,../data/raw/fma_small/054/054753.mp3
54874,Grenfeld,Electronic,../data/raw/fma_small/054/054874.mp3
54942,Brilliant Brightness,Rock,../data/raw/fma_small/054/054942.mp3
55076,A1,Pop,../data/raw/fma_small/055/055076.mp3
55097,Colibris,Hip-Hop,../data/raw/fma_small/055/055097.mp3
55100,Womp,Hip-Hop,../data/raw/fma_small/055/055100.mp3
55101,SHUFFLE,Hip-Hop,../data/raw/fma_small/055/055101.mp3
55102,Swing Deo,Hip-Hop,../data/raw/fma_small/055/055102.mp3
55113,Le magicien,Hip-Hop,../data/raw/fma_small/055/055113.mp3
55119,Si j'aurais,Hip-Hop,../data/raw/fma_small/055/055119.mp3
55120,Patate chaude,Hip-Hop,../data/raw/fma_small/055/055120.mp3
55121,Fa' faire du loot,Hip-Hop,../data/raw/fma_small/055/055121.mp3
55122,Trace de break,Hip-Hop,../data/raw/fma_small/055/055122.mp3
55123,Gun gus gus (dimanche soare),Hip-Hop,../data/raw/fma_small/055/055123.mp3
55124,Le roé,Hip-Hop,../data/raw/fma_small/055/055124.mp3
55149,I am fear,Electronic,../data/raw/fma_small/055/055149.mp3
55183,Intro To Horror,Electronic,../data/raw/fma_small/055/055183.mp3
55186,The Crazies Are Out Tonight,Electronic,../data/raw/fma_small/055/055186.mp3
55231,All Back To Mine,International,../data/raw/fma_small/055/055231.mp3
55232,Stop That Mission,International,../data/raw/fma_small/055/055232.mp3
55233,Kingdom Come,International,../data/raw/fma_small/055/055233.mp3
55234,District 6,International,../data/raw/fma_small/055/055234.mp3
55235,Love & Relationshit,International,../data/raw/fma_small/055/055235.mp3
55236,Sunny Day,International,../data/raw/fma_small/055/055236.mp3
55237,Business Of Panic,International,../data/raw/fma_small/055/055237.mp3
55238,Not Free But Not Afraid,International,../data/raw/fma_small/055/055238.mp3
55240,Memories Of A Machine,International,../data/raw/fma_small/055/055240.mp3
55241,Serious Problem,International,../data/raw/fma_small/055/055241.mp3
55242,The Essence Of Bottled Light,International,../data/raw/fma_small/055/055242.mp3
55285,Intro (Callin Karma),Pop,../data/raw/fma_small/055/055285.mp3
55286,Take on me,Pop,../data/raw/fma_small/055/055286.mp3
55287,The best days of my life,Pop,../data/raw/fma_small/055/055287.mp3
55288,Blinded by the lights of Tokyo,Pop,../data/raw/fma_small/055/055288.mp3
55289,H.E.A.T,Pop,../data/raw/fma_small/055/055289.mp3
55290,River of Hope,Pop,../data/raw/fma_small/055/055290.mp3
55291,Marks,Pop,../data/raw/fma_small/055/055291.mp3
55292,Glorious love song,Pop,../data/raw/fma_small/055/055292.mp3
55293,The enemy inside,Pop,../data/raw/fma_small/055/055293.mp3
55294,Do you remember,Pop,../data/raw/fma_small/055/055294.mp3
55295,Vista Panoramica (Reprise),Pop,../data/raw/fma_small/055/055295.mp3
55402,Total Decay,Rock,../data/raw/fma_small/055/055402.mp3
55430,Groover,Pop,../data/raw/fma_small/055/055430.mp3
55436,My Baby's A Lady,Pop,../data/raw/fma_small/055/055436.mp3
55437,People Should Get More Aware,Pop,../data/raw/fma_small/055/055437.mp3
55480,The Zombies Attack,Experimental,../data/raw/fma_small/055/055480.mp3
55481,Waves,Experimental,../data/raw/fma_small/055/055481.mp3
55549,Last Christmas,Hip-Hop,../data/raw/fma_small/055/055549.mp3
55572,'92,Hip-Hop,../data/raw/fma_small/055/055572.mp3
55709,11,Rock,../data/raw/fma_small/055/055709.mp3
55710,Train's gone,Rock,../data/raw/fma_small/055/055710.mp3
55711,Tarmac,Rock,../data/raw/fma_small/055/055711.mp3
55712,Kino,Rock,../data/raw/fma_small/055/055712.mp3
55713,Pretty simple plus pretty,Rock,../data/raw/fma_small/055/055713.mp3
55714,1967,Rock,../data/raw/fma_small/055/055714.mp3
55715,Chain splendour 2,Rock,../data/raw/fma_small/055/055715.mp3
55716,Domino,Rock,../data/raw/fma_small/055/055716.mp3
55717,The agency of missing hearts,Rock,../data/raw/fma_small/055/055717.mp3
55718,Kopeika,Rock,../data/raw/fma_small/055/055718.mp3
55719,Children,Rock,../data/raw/fma_small/055/055719.mp3
55782,A Boring Halloween,Electronic,../data/raw/fma_small/055/055782.mp3
55783,Phantasm,Electronic,../data/raw/fma_small/055/055783.mp3
55786,Psychotic Pumpkin Waltz (for John Carpenter),Electronic,../data/raw/fma_small/055/055786.mp3
55807,Skyblue Monday,Electronic,../data/raw/fma_small/055/055807.mp3
55808,Killbots,Electronic,../data/raw/fma_small/055/055808.mp3
55809,HARAKIRI NATION,Electronic,../data/raw/fma_small/055/055809.mp3
55810,Route909,Electronic,../data/raw/fma_small/055/055810.mp3
55811,We are here,Electronic,../data/raw/fma_small/055/055811.mp3
55826,"Reparala, Negra de Alma",International,../data/raw/fma_small/055/055826.mp3
55827,Live on WFMU,International,../data/raw/fma_small/055/055827.mp3
55828,La Pegadita,International,../data/raw/fma_small/055/055828.mp3
55830,Agua,International,../data/raw/fma_small/055/055830.mp3
55831,El Toche y la Cotorra,International,../data/raw/fma_small/055/055831.mp3
55832,Maria Palo,International,../data/raw/fma_small/055/055832.mp3
55833,La Carretera,International,../data/raw/fma_small/055/055833.mp3
55900,Call To Action,Hip-Hop,../data/raw/fma_small/055/055900.mp3
56010,Lights Out,Experimental,../data/raw/fma_small/056/056010.mp3
56015,Surface,Experimental,../data/raw/fma_small/056/056015.mp3
56020,A Soft Place,Experimental,../data/raw/fma_small/056/056020.mp3
56028,love love what can you say love,Electronic,../data/raw/fma_small/056/056028.mp3
56029,one two 3 4,Electronic,../data/raw/fma_small/056/056029.mp3
56030,All The Stars,International,../data/raw/fma_small/056/056030.mp3
56031,EARth,Experimental,../data/raw/fma_small/056/056031.mp3
56033,Matches,Experimental,../data/raw/fma_small/056/056033.mp3
56034,dykedub (dyke b mix),Electronic,../data/raw/fma_small/056/056034.mp3
56036,hot tea (dyke b mix),Electronic,../data/raw/fma_small/056/056036.mp3
56247,A Veces,Pop,../data/raw/fma_small/056/056247.mp3
56248,Waiting For The Sun,Pop,../data/raw/fma_small/056/056248.mp3
56249,Woman Alone,Pop,../data/raw/fma_small/056/056249.mp3
56273,And She Knows,Pop,../data/raw/fma_small/056/056273.mp3
56274,No Fun,Pop,../data/raw/fma_small/056/056274.mp3
56275,Shane,Pop,../data/raw/fma_small/056/056275.mp3
56460,DREEMER,Pop,../data/raw/fma_small/056/056460.mp3
56465,Interview Part 3,International,../data/raw/fma_small/056/056465.mp3
56466,Introduction,International,../data/raw/fma_small/056/056466.mp3
56467,Syyn Miygar,International,../data/raw/fma_small/056/056467.mp3
56468,Buura,International,../data/raw/fma_small/056/056468.mp3
56469,Yrlaazhyly,International,../data/raw/fma_small/056/056469.mp3
56470,Interview with Interpreter Sean Quirk,International,../data/raw/fma_small/056/056470.mp3
56471,Karachal,International,../data/raw/fma_small/056/056471.mp3
56472,Reindeer Herder's Song,International,../data/raw/fma_small/056/056472.mp3
56474,Eki A'ttar,International,../data/raw/fma_small/056/056474.mp3
56493,Yeah,Hip-Hop,../data/raw/fma_small/056/056493.mp3
56495,Aggression,Hip-Hop,../data/raw/fma_small/056/056495.mp3
56496,Cannabis Club Skit,Hip-Hop,../data/raw/fma_small/056/056496.mp3
56497,C'mon,Hip-Hop,../data/raw/fma_small/056/056497.mp3
56498,World of Pain,Hip-Hop,../data/raw/fma_small/056/056498.mp3
56499,Weed Man Skit,Hip-Hop,../data/raw/fma_small/056/056499.mp3
56516,Equatorial,Folk,../data/raw/fma_small/056/056516.mp3
56517,King of the Street,Folk,../data/raw/fma_small/056/056517.mp3
