track_id,title,genre_top,mp3_path,valence,energy,emotion_joy_excitement,emotion_peaceful_content,emotion_anger_tension,emotion_sadness,emotion_joy_excitement_softmax,emotion_peaceful_content_softmax,emotion_anger_tension_softmax,emotion_sadness_softmax
6802,Spanish Civil War Tribute,International,../data/raw/fma_small/006/006802.mp3,0.4834776755,0.3643004972,0.42805695588732723,0.5647408788847547,0.44693968495035796,0.5791844134500904,0.23101769446055548,0.2648538673656699,0.2354213849948243,0.26870705317895044
6803,Balkan Qoulou,International,../data/raw/fma_small/006/006803.mp3,0.8118769817,0.2951305567,0.6108380632018416,0.7602582342573982,0.24747961078880215,0.5158639365725975,0.26554117008202466,0.30833599028210557,0.18464063869856262,0.24148220093730716
7011,in sleepy electricity,Electronic,../data/raw/fma_small/007/007011.mp3,0.2061910169,0.2771852067,0.2442809594131088,0.5314959834578139,0.5945436655383597,0.7591422551352209,0.18431285565244931,0.24563572363487202,0.2616211126867062,0.3084303080259726
7481,Seeing You Out,Hip-Hop,../data/raw/fma_small/007/007481.mp3,0.4344889958,0.9238669896,0.7219109716384213,0.31191098308961396,0.7659415481431526,0.4034841577706979,0.2910397418250753,0.19314859967360282,0.3041406941956944,0.21167096430562743
7482,Seeing Things Intro,Hip-Hop,../data/raw/fma_small/007/007482.mp3,0.4651394178,0.67153867,0.5776326095783945,0.4026422253668211,0.6070584929381565,0.44382580349540957,0.26708779347007466,0.22421087934422332,0.27506386366305674,0.23363746352264525
7487,The Robot's Heel,Hip-Hop,../data/raw/fma_small/007/007487.mp3,0.5905143488,0.6899029648,0.6421344473622786,0.4716287562153722,0.5672938389311654,0.3632070138216758,0.283468850561338,0.2390317889919169,0.2630283008378276,0.21447105960891746
7488,The Discovery,Hip-Hop,../data/raw/fma_small/007/007488.mp3,0.6698470452,0.7588296026,0.7157225124813543,0.5034174334214325,0.5851595249781228,0.28910563306968334,0.299487930505892,0.24220126132102665,0.262830971180238,0.19547983699284338
7492,In the Dark,Hip-Hop,../data/raw/fma_small/007/007492.mp3,0.6458740192,0.8027638302,0.7285543959633132,0.477522436831473,0.6204171892182454,0.2866245950323667,0.3013594285712444,0.2344568841504436,0.27047142647997213,0.19371226079833978
7495,Soft South Africans,Rock,../data/raw/fma_small/007/007495.mp3,0.5974227527,0.7923692565,0.701699003879159,0.4472272750459257,0.6284574284269413,0.3202959301099595,0.29519381652539556,0.22887143277045333,0.27434613356332316,0.20158861714082804
7526,Easy on the Eyes,Pop,../data/raw/fma_small/007/007526.mp3,0.3501167137,0.4357480538,0.39525819384459027,0.46955402884150366,0.553274187091073,0.6085756093545712,0.2229113743320558,0.2401035054173624,0.2610704413640601,0.27591467888652166
7527,With You,Pop,../data/raw/fma_small/007/007527.mp3,0.4310708205,0.279904287,0.363433943219068,0.5934475074374825,0.44834519132445344,0.6489292130762498,0.2137821819862149,0.26906990606881753,0.23272765414756716,0.2844202577974004
7528,Game,Pop,../data/raw/fma_small/007/007528.mp3,0.1971475635,0.3333057388,0.27382464946658863,0.49160370203599985,0.6146807099263,0.737920481051651,0.19083829080439327,0.23727160010851217,0.2683474201690352,0.3035426889180594
7529,Seeking,Pop,../data/raw/fma_small/007/007529.mp3,0.1762306532,0.3240024242,0.2608014704854781,0.4939787270798082,0.6259287130395822,0.7535146512227799,0.1872640385999095,0.23644056100690677,0.2697907975119606,0.30650460288122316
7872,Saved,Rock,../data/raw/fma_small/007/007872.mp3,0.8499116543,0.5205238316,0.7047321758577892,0.6900171070989862,0.38306107266238104,0.3552632176137207,0.29279218912346305,0.28851527663335563,0.21225576836555138,0.20643676587762994
8208,Rocket USA,Rock,../data/raw/fma_small/008/008208.mp3,0.3177402063,0.9168268266,0.6861232646809875,0.232246222222228,0.8080995780449934,0.48600216196689544,0.2790552479886165,0.17724496188415229,0.31525634358776905,0.2284434465394622
8256,Sugar In My Coffin,Folk,../data/raw/fma_small/008/008256.mp3,0.7087070917,0.2862550105,0.5404663138726721,0.7112305012660197,0.2887849454717362,0.5451070851044899,0.251993585444665,0.29891756110195444,0.1959231056618461,0.25316574779153445
8259,Always Sugar for the Horses,Folk,../data/raw/fma_small/008/008259.mp3,0.8513211301,0.2462504659,0.626652598538739,0.8040167991748394,0.20340193990066588,0.5432512156041199,0.2653250308951518,0.31681557008453204,0.1737651973621602,0.24409420165815587
8261,Black Diamond,Folk,../data/raw/fma_small/008/008261.mp3,0.7641573964,0.3980705055,0.609260475421577,0.6878428755253092,0.32717110280543743,0.4571328308171774,0.2706479040722173,0.2927740436040477,0.20412434787347983,0.23245370445025512
9512,Eywat Setenafegagn,International,../data/raw/fma_small/009/009512.mp3,0.6927418525,0.5054784794,0.6063826215112319,0.6018483233098136,0.4182798479138506,0.41167894258855886,0.27419165290824427,0.2729512006052348,0.2271758873172279,0.22568125916929302
9553,Morning Birds,Rock,../data/raw/fma_small/009/009553.mp3,0.1597822246,0.5895778366,0.4319330878203596,0.3114295357766032,0.7257988479971779,0.6612156464830747,0.2229269142337897,0.19761889966863747,0.2990795941263366,0.28037459197123615
9887,All I Ever Wanted,Folk,../data/raw/fma_small/009/009887.mp3,0.3085933622,0.1766176069,0.25141961166641646,0.6217670096028669,0.5045973235466985,0.7602636727021038,0.18519488584772384,0.26820620480006085,0.23855178615835476,0.3080471231938605
9888,Cross,Folk,../data/raw/fma_small/009/009888.mp3,0.0375650379,0.1593810264,0.11578739924695158,0.5950005843899424,0.689812789040891,0.9035821255007056,0.15177396291790676,0.24508510390676508,0.26945939679727626,0.3336815363780519
10381,Baron in the Trees,Folk,../data/raw/fma_small/010/010381.mp3,0.2472969302,0.5480016485,0.42512443969093405,0.3643201074913799,0.6583569389187984,0.6208318697703353,0.2262518480312511,0.212904651179516,0.2856825558710577,0.2751609449181753
10382,New Dish Rag,Folk,../data/raw/fma_small/010/010382.mp3,0.2609534217,0.121284816,0.20347812522368577,0.6481655123844109,0.529575231430385,0.8118898384291713,0.17291874754724684,0.2697536685804496,0.23958755472722812,0.31774002914507543
10383,Graceless Lady,Folk,../data/raw/fma_small/010/010383.mp3,0.088626728,0.3475270646,0.2536037830410644,0.4656047832365335,0.6897014939615103,0.7925661399358032,0.1819162109277139,0.22487556431919656,0.2813625109540168,0.3118457137990727
10384,Blood Mumble,Folk,../data/raw/fma_small/010/010384.mp3,0.2890644118,0.5259957956,0.4243994646309988,0.3925800682396885,0.6253403023786956,0.6041975655189935,0.22788337055543773,0.22074640832738415,0.27859937087381914,0.2727708502433589
10385,Curee,Folk,../data/raw/fma_small/010/010385.mp3,0.0955867796,0.2235047681,0.17188835591414234,0.5532095794532726,0.6587555140557586,0.8428843688186813,0.16535449495922988,0.24211500658967297,0.2690665594010197,0.3234639390500774
10386,The Birds &amp; The Herds,Folk,../data/raw/fma_small/010/010386.mp3,0.4804809889,0.5172850457,0.49922229477416813,0.4815992669217702,0.5184032317603608,0.5014547487057895,0.24974199340863054,0.2453793378124,0.2545785150735038,0.2503001537054656
10388,Night Lighter,Folk,../data/raw/fma_small/010/010388.mp3,0.1778893374,0.2837511206,0.23681143849312555,0.5218510676440006,0.6149718042326683,0.770998832295603,0.18196795657353626,0.24198366840363883,0.2655998823207457,0.3104484927020792
10389,Terrapin (oh! syd),Folk,../data/raw/fma_small/010/010389.mp3,0.2569090583,0.5021692659,0.3988585186824632,0.39612984238197557,0.6341758901326736,0.6324632746061774,0.22095880606700125,0.2203567028554727,0.2795814484137548,0.27910304266377123
10438,Little Lepers,Folk,../data/raw/fma_small/010/010438.mp3,0.2725107911,0.6703123474,0.5116545584390146,0.30245336792871563,0.6994852364928248,0.5647718554172322,0.24555457029600336,0.19920172689967847,0.2962933120726516,0.2589503907316665
10439,In The Light Of The Moon,Folk,../data/raw/fma_small/010/010439.mp3,0.2617932871,0.2579096344,0.25985871611989914,0.5564323120950853,0.5529315194881572,0.7401510864975356,0.18859637294066448,0.2537076790805858,0.2528210539641722,0.3048748940145774
10440,No Gravity Blues,Folk,../data/raw/fma_small/010/010440.mp3,0.2136367676,0.1350474602,0.1787155351068381,0.6299934779730053,0.564183015420106,0.826592411463185,0.1680080036152573,0.26382593846531793,0.24702241936003647,0.3211436385593884
10441,In The Shade,Folk,../data/raw/fma_small/010/010441.mp3,0.3430703457,0.3597042188,0.35148569467421836,0.5136516083500741,0.5295959288557814,0.6486660381587878,0.21199598719846388,0.24931901466909792,0.25332609716078347,0.28535890097165484
10442,Something Brighter Than The News,Folk,../data/raw/fma_small/010/010442.mp3,0.0967639758,0.2659489757,0.20011512272752172,0.5235428221685893,0.6657943275098183,0.8230024974714543,0.17125471392934988,0.23664939570246343,0.27282517573792636,0.3192707146302603
10443,Beast (1 Beast),Folk,../data/raw/fma_small/010/010443.mp3,0.0864540467,0.3639454457,0.2645095363465913,0.45389409460609725,0.6953497307961575,0.7871250233719472,0.1840438408887386,0.22241801308579634,0.283160589106913,0.31037755691855207
10447,Low Gravity Blues,Folk,../data/raw/fma_small/010/010447.mp3,0.3185003823,0.6125653998,0.4882001959019373,0.35464634705392073,0.6479498815330472,0.5543226940859357,0.24292156363016923,0.21255159501668303,0.28499974725706384,0.2595270940960838
10458,Highway,Folk,../data/raw/fma_small/010/010458.mp3,0.1007212691,0.1966597044,0.15623670084812016,0.5724947181345038,0.6509136944264615,0.8526599164918596,0.1622636877038979,0.24603670475509098,0.2661073256826984,0.3255922818583126
10480,Adversaries &amp; Enemies,Folk,../data/raw/fma_small/010/010480.mp3,0.2886263726,0.3961667033,0.3465928733859254,0.4732440349142418,0.5757605815631286,0.6597981085013143,0.210067433157057,0.2384309500911525,0.26417091464298986,0.2873307021088005
10481,Spit Shine,Folk,../data/raw/fma_small/010/010481.mp3,0.6512680953,0.6062074135,0.6291413037379002,0.5381555226595978,0.4945206616199417,0.37194525305349035,0.2808756230618611,0.2564480648043745,0.24549861524624844,0.21717769688751604
10485,Song For Baltimore,Folk,../data/raw/fma_small/010/010485.mp3,0.3419671175,0.1919980036,0.2773127682217719,0.6204066149057587,0.4847012006575001,0.7368427582047763,0.19145750783069732,0.2698212599136718,0.23558088735632887,0.30314034489930203
10678,Glory Daze,Folk,../data/raw/fma_small/010/010678.mp3,0.2016570435,0.2570437366,0.23101628267121246,0.5443572230247574,0.5930526784015274,0.7711470305714893,0.18114398664631207,0.24780277351952112,0.2601682708058205,0.3108849690283464
10679,The Rise Of Quinnisa Rose,Folk,../data/raw/fma_small/010/010679.mp3,0.1717236177,0.4415475632,0.3350024264418347,0.41313322611709274,0.6637040063325795,0.7063677829728058,0.2032462508868907,0.21976287015578158,0.28234222029421757,0.29464865866311024
10682,She Said Nothing,Folk,../data/raw/fma_small/010/010682.mp3,0.2695074496,0.368178655,0.32263740281274395,0.4857120944487101,0.5784353413249856,0.6829412779249419,0.20398249788848621,0.24011281781846897,0.2634417112969121,0.29246297299613266
10684,Don't Trust The Ruin,Folk,../data/raw/fma_small/010/010684.mp3,0.1449158323,0.4536138063,0.3367239846797192,0.399711440364906,0.6844466447858356,0.7175328586612517,0.20225224550363585,0.21540136767665616,0.2863567235073475,0.2959896633123605
10693,6.6.05,Hip-Hop,../data/raw/fma_small/010/010693.mp3,0.7262405016,0.3627917668,0.5740396903621234,0.683176257865452,0.3213737147170605,0.4903970816706015,0.26234312247597213,0.29259512931409065,0.20376906108290513,0.24129268712703214
10694,aint no thing,Hip-Hop,../data/raw/fma_small/010/010694.mp3,0.1758973984,0.1299341829,0.15463309259304583,0.6276760393904561,0.5899271098406053,0.8473959004059964,0.1626143422122411,0.2609749290707159,0.2513070293134378,0.3251036994036052
10697,1.26 beat1,Hip-Hop,../data/raw/fma_small/010/010697.mp3,0.442031867,0.3570233789,0.40178219505391144,0.5517296016730834,0.46839840441907915,0.6019748220335625,0.22460319745408916,0.2609379618579304,0.24007502719090354,0.2743838134970769
10698,2.12.05 elevator,Hip-Hop,../data/raw/fma_small/010/010698.mp3,0.7051856482,0.5372199815,0.6268540926523949,0.5964277592257566,0.4333132876742384,0.3879953914353329,0.2792052728963947,0.2708380181078915,0.23007525509323917,0.21988145390247463
10805,Super Nude,Pop,../data/raw/fma_small/010/010805.mp3,0.6681750517,0.7833269837,0.7280312709996865,0.4966916023584643,0.6015434147702216,0.2802275792162842,0.3017788469672995,0.23945243255520152,0.26592294811428685,0.19284577236321201
10806,Glowing Pavements,Pop,../data/raw/fma_small/010/010806.mp3,0.5066276499,0.7370601687,0.6324275721089607,0.40361425304817306,0.6271658345793676,0.3953186251160381,0.27939716095371425,0.22225402100367883,0.27793090732999776,0.22041791071260913
10807,Three Owls Teahaus,Pop,../data/raw/fma_small/010/010807.mp3,0.0493143657,0.9695950235,0.6864934144842028,0.04096565183393818,0.9601868789096107,0.6725799721447103,0.26141191601807934,0.13708067524040252,0.3437074467191692,0.2577999620223489
10808,Wind Up The Hypnotist,Pop,../data/raw/fma_small/010/010808.mp3,0.7344444078,0.8300191415,0.7836901056556379,0.5330581958872266,0.6162189334177787,0.222949842795515,0.31299921598110003,0.24361004629067734,0.26473504971559697,0.17865568801262563
10809,Pass That Joint,Pop,../data/raw/fma_small/010/010809.mp3,0.4652830591,0.7515833642,0.6250463496524253,0.3729605542330474,0.6522268624595448,0.4169130795667389,0.2764851994505957,0.21487823006818843,0.284103271506779,0.22453329897443688
10810,Under The Sunset,Pop,../data/raw/fma_small/010/010810.mp3,0.1875057668,0.4615396327,0.35226215034836406,0.4031736472886756,0.6607441681680236,0.6892337942005263,0.20771511527106928,0.21856402663960192,0.28277443223702553,0.2909464258523033
10992,The Grove Is Hotter Than An Ocean's Oven,Folk,../data/raw/fma_small/010/010992.mp3,0.1611852015,0.3855447876,0.29548726912349765,0.4491858619926303,0.6527844396997085,0.7352433183063022,0.1942528947739038,0.22652594465849227,0.2776768595875672,0.3015443009800366
11059,Vitamin C,Folk,../data/raw/fma_small/011/011059.mp3,0.2621538169,0.2550275061,0.2586152089329089,0.5584391821778018,0.55202174720876,0.7414179005739017,0.18828068798790315,0.2541076113016286,0.25248211357257894,0.30512958713788924
11198,Together We Will Wait,Pop,../data/raw/fma_small/011/011198.mp3,0.7645884353,0.3917388866,0.607476267301493,0.6908607158715532,0.32317020288782033,0.4611942036003433,0.27002142121299555,0.29350237823400543,0.20320091715730043,0.23327528339569856
11199,Love Is An Eternal Lie,Pop,../data/raw/fma_small/011/011199.mp3,0.4366125188,0.1099750359,0.3183747792257473,0.7009903452595073,0.40589405175124615,0.7448321591788605,0.19648686066036808,0.28807219570116843,0.2144581972436858,0.30098274639477757
11200,Berlin Lights (Finistere),Pop,../data/raw/fma_small/011/011200.mp3,0.5698886011,0.1328171518,0.41377132179259296,0.7337503355624374,0.31830505122914654,0.6844712951161572,0.2175365054589412,0.29956927452841675,0.19772959333690424,0.2851646266757377
11204,Steppin' In,Hip-Hop,../data/raw/fma_small/011/011204.mp3,0.7534478634,0.4547694868,0.6222937284700693,0.657632114250194,0.3657890390555466,0.423121890586129,0.275548084856634,0.2854596065297471,0.21320570708683448,0.2257866015267844
11262,Wataridori 2,Electronic,../data/raw/fma_small/011/011262.mp3,0.514512044,0.5637149693,0.5396745361947133,0.47700485921736574,0.5260575643567716,0.4615426217772081,0.25970171476104514,0.24392579117909657,0.2561893321052934,0.24018316195456496
11268,Fake French,Rock,../data/raw/fma_small/011/011268.mp3,0.8750540417,0.7011092543,0.7928662441927413,0.6538559679931839,0.503570093909779,0.22907113563324316,0.31367088679148114,0.2729623923668739,0.2348737544566386,0.17849296638500628
11298,Now Get Busy,Hip-Hop,../data/raw/fma_small/011/011298.mp3,0.8584214819,0.7773638002,0.8188961834227759,0.6270782718484103,0.5587212876957425,0.18656279673179424,0.3197212632039469,0.26391620623658435,0.24647847520647823,0.16988405535299053
11306,Inspiration,Rock,../data/raw/fma_small/011/011306.mp3,0.2371179599,0.6169119867,0.4673357070892823,0.3185760135676248,0.6937468581699232,0.6036329319384749,0.23463769357982853,0.20220517535517402,0.2942570620697638,0.2689000689952335
11503,All Operations,Folk,../data/raw/fma_small/011/011503.mp3,0.1911028609,0.1343984005,0.16520174560385725,0.6268119464804109,0.5798178643768761,0.8377292852410984,0.16502741602978954,0.2618369073050123,0.24981677186916712,0.3233189047960309
11504,A Friendly Noose,Folk,../data/raw/fma_small/011/011504.mp3,0.1860639615,0.2151576584,0.20113753470852297,0.5703495853146755,0.5953086143914115,0.7995215369010531,0.1739455569220219,0.251628655042547,0.25798809454538985,0.3164376934900412
11508,Under The Concourse,Folk,../data/raw/fma_small/011/011508.mp3,0.1606628196,0.4231455719,0.32005055586610076,0.4234227041742094,0.6646574596814513,0.7201555157118497,0.19950840022936778,0.22123566485307425,0.28159313506648426,0.29766279985107363
11763,"Press Play Instrumental     {6th Sense, A Pinks, Emilio Rojas, Skyzoo}",Hip-Hop,../data/raw/fma_small/011/011763.mp3,0.3497487783,0.4491186785,0.4025119844799213,0.4614078663720033,0.5588086607685715,0.6026179891523024,0.22464993632758415,0.23827827991490952,0.2626546439492443,0.274417139808262
11765,Just Fine Instrumental     {Wildabeast},Hip-Hop,../data/raw/fma_small/011/011765.mp3,0.7899841459,0.4109383911,0.6296607467728987,0.696802888144563,0.32632577300391785,0.44221049176450405,0.27496174440611415,0.2940571446799011,0.20301847869846273,0.22796263221552193
11766,Beyon My Instrumental     {6th Sense},Hip-Hop,../data/raw/fma_small/011/011766.mp3,0.7529734608,0.4252675721,0.611482436603439,0.6698083294305013,0.34776041964904353,0.44234572155100454,0.2722836301672419,0.28863709540782756,0.2091647594261627,0.22991451499876786
11767,Let's Do It Instrumental     {6th Sense},Hip-Hop,../data/raw/fma_small/011/011767.mp3,0.6538966483,0.8758459829,0.7728800076402679,0.47063523381704064,0.6659180564529095,0.2600016827061326,0.30897702270475214,0.22838256514599078,0.27763435072075704,0.1850060614285
11768,The Itis Instrumental     {Black ELement},Hip-Hop,../data/raw/fma_small/011/011768.mp3,0.4095109885,0.4375906842,0.423783468649304,0.4919367277409114,0.5196936018467377,0.5766201137667984,0.2306100666829298,0.24687484807914897,0.2538233098352446,0.2686917754026767
11769,Fallen Shadows Instrumental     {Viva La Hova},Hip-Hop,../data/raw/fma_small/011/011769.mp3,0.3233512502,0.4379300517,0.38492776022772607,0.45851862436975643,0.5699281800314262,0.6220032786842314,0.2199193191284104,0.23671375159899952,0.26461109120032267,0.27875583807226745
11770,Future Music Instrumental     {6th Sense},Hip-Hop,../data/raw/fma_small/011/011770.mp3,0.4790991509,0.3164909691,0.40601879877350383,0.5902205484880029,0.43098969135871346,0.6076686144252301,0.22467047428821016,0.270111954589894,0.23035132939382205,0.27486624172807383
11771,D'Evils 2008 Instrumental     {Talib Kweli},Hip-Hop,../data/raw/fma_small/011/011771.mp3,0.669565385,0.4311836902,0.5631328348998519,0.6212365890241365,0.38412654782290684,0.465155366025529,0.2629783133677017,0.2787109781357191,0.21987633683642405,0.23843437166015513
11772,Ignite The People (Like Obama) Instrumental     {6th Sense},Hip-Hop,../data/raw/fma_small/011/011772.mp3,0.808026023,0.5844042449,0.705136290124943,0.6425052083455572,0.4349611070557548,0.32370807798256723,0.2953842274321131,0.2774514305878297,0.2254507635558546,0.20171357842420262
11773,05 Too Complex Instrumental     {6th Sense & The Kid Daytona}.mp3,Hip-Hop,../data/raw/fma_small/011/011773.mp3,0.316647427,0.3560508001,0.3369256336920437,0.5074131280709884,0.5448591154039595,0.6639432622888685,0.20816679900594212,0.24686143097691562,0.25628065648141696,0.28869111353572535
11774,"Hippie Robot Instrumental     {6th Sense, Wildabeast, Jelani, Scheme}",Hip-Hop,../data/raw/fma_small/011/011774.mp3,0.7762690414,0.5212560807,0.6611737768177137,0.6448989707321604,0.40110063793442147,0.37366514562024633,0.28530815369274637,0.2807023993559246,0.21997121531007552,0.2140182316412535
11775,We Don't Stop Instrumental     {6th Sense},Hip-Hop,../data/raw/fma_small/011/011775.mp3,0.2214397472,0.8769741308,0.6395776683610894,0.17912415545148486,0.8292284646984855,0.5573560046022717,0.265894326547071,0.16777863274987972,0.32142034663431746,0.24490669406873175
11776,"The Proposal Instrumental     {Jelani, 6th Sense, Wildabeast}",Hip-Hop,../data/raw/fma_small/011/011776.mp3,0.71710548,0.3563565156,0.5662288564072849,0.6813652487677234,0.32172913736294034,0.4971449710379275,0.26052718295829236,0.29231839360319806,0.20401784915472862,0.243136574283781
11777,Never Change For The Fame Instrumental     {Wildabeast},Hip-Hop,../data/raw/fma_small/011/011777.mp3,0.0542793309,0.5776031489,0.4102265492274648,0.30113563852701597,0.7835856627013243,0.7323956184270038,0.2114445242288337,0.18959149980990347,0.30714556268331966,0.29181841327794317
11778,...Both Nice Instrumental     {Both Nice},Hip-Hop,../data/raw/fma_small/011/011778.mp3,0.8354711235,0.5245465127,0.6975532388958148,0.6797308352532212,0.38872792232362435,0.3557567777204558,0.29178871744196744,0.2866344086601688,0.21426309019871467,0.2073137836991491
11779,Entourage (Oh Yeah!) Instrumental     {6th Sense},Hip-Hop,../data/raw/fma_small/011/011779.mp3,0.1343807826,0.6921411839,0.49855672354441377,0.23752394130137922,0.7836951090770831,0.64964362545271,0.2345601123699323,0.18067125615521656,0.31195229743939834,0.27281633403545286
11780,What Kinda Instrumental     {Both Nice},Hip-Hop,../data/raw/fma_small/011/011780.mp3,0.3773488656,0.4192003799,0.3988239742529975,0.48975522716858844,0.5307651993480315,0.6020891270725254,0.22413321655622617,0.24546928926489206,0.2557452461921508,0.274652247986731
11781,Love Lockdown Instrumental     {6th Sense},Hip-Hop,../data/raw/fma_small/011/011781.mp3,0.3912852974,0.1908368912,0.30783348015143436,0.6355505961779467,0.45108331170876126,0.7159883119871046,0.19818249121861226,0.27503693426397524,0.22870617717089226,0.2980743973465203
11782,Acapella,Hip-Hop,../data/raw/fma_small/011/011782.mp3,0.8053722939,0.2045154773,0.5875589809699936,0.8004436762311871,0.19963281849059136,0.5790835733454174,0.2559335095099085,0.316651682861832,0.17364127267413793,0.2537735349541216
11783,Hey Young World Instrumental     {6th Sense},Hip-Hop,../data/raw/fma_small/011/011783.mp3,0.9467777858,0.5089757003,0.7600804033719807,0.754152848758203,0.36186245147861495,0.34924022318472003,0.30041771303353787,0.2986422379439386,0.20173519692169775,0.1992048521008259
11784,Do What It Do Instrumental     {6th Sense},Hip-Hop,../data/raw/fma_small/011/011784.mp3,0.8572689278,0.4379285565,0.6806950253856477,0.7248566486449356,0.32569431954636185,0.41005881686017637,0.284963757082945,0.29783023033717315,0.1998088777104944,0.21739713486938742
11785,AM Set Instrumental     {Both Nice},Hip-Hop,../data/raw/fma_small/011/011785.mp3,0.2234273183,0.5997878852,0.4525843975411757,0.3241060809329392,0.6938337831193497,0.6177519189753351,0.23084762501783973,0.2030149342973979,0.293831727044879,0.27230571363988343
11786,4AM Instrumental     {Wildabeast},Hip-Hop,../data/raw/fma_small/011/011786.mp3,0.7545666094,0.506418114,0.6425846536483458,0.6375711121940552,0.3979301794339864,0.3897823927582729,0.28132596477900507,0.27991905513927623,0.22027120559180277,0.2184837744899159
11787,Release Instrumental     {Wildabeast},Hip-Hop,../data/raw/fma_small/011/011787.mp3,0.3442933092,0.373470387,0.35917823759647277,0.5055082782338072,0.5335875721593488,0.6412841103309112,0.2139476741870808,0.24766115777098968,0.2547138623117931,0.2836773057301365
11788,"2-0-0-9 Instrumental     {The Kid Daytona, 6th Sense, Outasight, Harlem's Cash}",Hip-Hop,../data/raw/fma_small/011/011788.mp3,0.8107400378,0.4530468049,0.6567156219864287,0.6915407459152512,0.34718204210618675,0.4092536688424699,0.28168953172682726,0.2916722198667897,0.20670071653810815,0.21993753186827497
11789,Ate Ten Instrumental     {Both Nice},Hip-Hop,../data/raw/fma_small/011/011789.mp3,0.5764930879,0.5266420873,0.5521304956766008,0.5274523646321903,0.47786503989734275,0.4491246030402799,0.26273125047743684,0.2563268831801615,0.24392631516073784,0.23701555118166384
11790,Just Got Chopped (Crack) Instrumental     {Old Money},Hip-Hop,../data/raw/fma_small/011/011790.mp3,0.1883594143,0.3498178743,0.28093755012031557,0.47865230885017657,0.6249531924613272,0.7353561167676548,0.19214242561582098,0.23414759300019858,0.2710362401564366,0.30267374122754376
11791,"The Cuchifritos Groove Instrumental     {Wildabeast, 6th Sense, Jelani}",Hip-Hop,../data/raw/fma_small/011/011791.mp3,0.5758589199,0.3397552725,0.47278279411371554,0.619490353363127,0.38427158431241293,0.5548958262682933,0.24044896893540119,0.2784435759167971,0.2200812221592374,0.26102623298856426
11792,I Won't Let You Fall Instrumental     {6th Sense},Hip-Hop,../data/raw/fma_small/011/011792.mp3,0.4011729766,0.2454640228,0.3325600273960049,0.604261656090829,0.45762779113776675,0.6811454855033772,0.20565627557530555,0.2698612231993676,0.2330548826674547,0.29142761855787214
11793,What You Talkin Bout Instrumental     {Mekka Don},Hip-Hop,../data/raw/fma_small/011/011793.mp3,0.817792708,0.9038414828,0.8618916229109307,0.5822505361474887,0.651969678469818,0.1456810860888879,0.3272997956210611,0.24745666364761987,0.26532476730444565,0.1599187734268735
11794,Give A What Instrumental     {6th Sense},Hip-Hop,../data/raw/fma_small/011/011794.mp3,0.3533990076,0.4508592842,0.40507095225528156,0.4617609686417861,0.5573898714194585,0.5998534692414478,0.22533149797026214,0.23847456492530214,0.2624056427977927,0.27378829430664314
11795,Stakes Is High Instrumental     {U-N-I},Hip-Hop,../data/raw/fma_small/011/011795.mp3,0.7644878469,0.4277466804,0.619438814836065,0.6752464475474926,0.3452775672202131,0.43757275740784946,0.27387380241910825,0.28959258557555384,0.20820146185672095,0.22833215014861702
11803,D'Evils 2008,Hip-Hop,../data/raw/fma_small/011/011803.mp3,0.5798632213,0.530494416,0.5557273075995068,0.5275778846879358,0.4785077001593568,0.4455055590133493,0.2636042786460826,0.2562874359183773,0.24401493358620693,0.23609335184933308
11818,Future Music,Hip-Hop,../data/raw/fma_small/011/011818.mp3,0.7308414582,0.5782167729,0.6589627734124259,0.5966700628013746,0.45098833526311544,0.3537989621853013,0.28662836428332894,0.269318250610467,0.23280752530729557,0.21124585979890853
11839,Belief feat. John Mayer,Hip-Hop,../data/raw/fma_small/011/011839.mp3,0.8820746952,0.6064072839,0.7568968099678938,0.6829974356024875,0.43682729509449614,0.2905353710644782,0.3046788717604333,0.2829751170335529,0.22122689025173753,0.19111912095427633
11861,Nike Boots Freestyle,Hip-Hop,../data/raw/fma_small/011/011861.mp3,0.5533297236,0.669186787,0.6139970435248999,0.45585697587874846,0.5689135662447485,0.393034170088706,0.27690136031759016,0.23639905195613212,0.26469490624664954,0.22200468147962812
11862,05 A-Trak &amp; Lupe Fiasco feat. 6th Sense - Me &amp; My Sneakers.mp3,Hip-Hop,../data/raw/fma_small/011/011862.mp3,0.2515502612,0.7035428029,0.528322822440114,0.2749221740985769,0.7263434060491554,0.5692380351057791,0.24771433293150696,0.1922651772311374,0.3019606716305642,0.25805981820679147
11868,Classic Freestyle,Hip-Hop,../data/raw/fma_small/011/011868.mp3,0.8598401914,0.6183367001,0.7488876515998063,0.665203739179714,0.44832189698772573,0.2874992577706471,0.30390251022660525,0.279505801058905,0.22500918088786562,0.1915825078266242
11916,comedi humaine,Hip-Hop,../data/raw/fma_small/011/011916.mp3,0.1821698705,0.593758724,0.43916698648924807,0.3148156889706221,0.7146312136494231,0.6457081752014971,0.22575249337823847,0.19935515640493706,0.29734808748321806,0.27754426273360644
11917,court metrage,Hip-Hop,../data/raw/fma_small/011/011917.mp3,0.1560784621,0.5698381794,0.41777747487951505,0.3235735451434555,0.720041357434907,0.669792040126414,0.21979808788786728,0.2000376128004277,0.29736883147657595,0.2827954678351292
